purchase_id,customer_id,pet_id,product_id,category,breed,size_category,weight_kg,age_group,age_years,allergy,health_condition,purchased_at,quantity,rating,review,is_holdout
O00273,C0052,P0073,F0172,간식,프렌치불독,중형,9.6,퍼피,0.9,피부 알레르기 체질,,2025-08-28,1,3,훈련용으로 쓰려고 구매했어요. 잘 씹어 먹긴 하는데 양이 너무 적어서 금방 없어져요. 이갈이 시기라 씹는 걸 좋아해요. 그냥저냥 주고 있어요.,0
O00274,C0052,P0073,F0127,간식,프렌치불독,중형,9.6,퍼피,0.9,피부 알레르기 체질,,2026-07-10,1,4,이빨 약한 노령견용으로 부드러운 걸 찾았어요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 강아지들 사이에서 인기템이에요.,1
O00275,C0052,P0074,F0072,사료,허스키,대형,33.5,성견,3.1,,,2025-12-10,1,5,밥 시간마다 꼬리를 흔들면서 달려와요. 우리 아이가 정말 잘 먹어요. 덩치가 커서 그런지 먹는 양도 많아요. 이 사료로 계속 갈 것 같아요.,0
O00276,C0052,P0074,F0141,간식,허스키,대형,33.5,성견,3.1,,,2025-12-26,1,4,미용 보상용으로 하나 사봤어요. 맛있게는 먹는데 가격이 좀 부담돼요. 다른 맛도 사보려고요.,0
O00277,C0052,P0074,F0107,간식,허스키,대형,33.5,성견,3.1,,,2026-01-15,1,4,장난감 대신 씹을 거리로 골랐어요. 냄새 맡자마자 자리에 앉아서 기다려요. 훈련할 때 반응이 확실히 좋아졌어요. 효과가 좋아서 재구매 의사 있어요.,0
O00278,C0052,P0074,F0097,사료,허스키,대형,33.5,성견,3.1,,,2026-02-24,2,3,가격 대비 괜찮아요. 특별히 좋지도 나쁘지도 않아요.,1
O00279,C0053,P0075,F0171,간식,진돗개,대형,21.7,성견,1.1,,,2025-02-09,1,5,편식하는 아이도 이건 잘 먹어요. 한 개 주면 더 달라고 계속 쳐다봐요. 진돗개 특유의 경계심 때문에 새 제품 적응이 오래 걸렸는데 지금은 잘 먹어요. 훈련용으로 계속 재구매할 것 같아요.,0
O00280,C0053,P0075,F0050,사료,진돗개,대형,21.7,성견,1.1,,,2025-08-10,1,3,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 그럭저럭 먹고 있어요. 나쁘지 않아요. 진돗개 특유의 경계심 때문에 새 제품 적응이 오래 걸렸는데 지금은 잘 먹어요. 무난하게 급여 중입니다.,0
O00281,C0053,P0075,F0126,간식,진돗개,대형,21.7,성견,1.1,,,2025-12-09,1,4,너무 딱딱하지 않아서 노령견도 잘 씹어요. 훈련할 때 반응이 확실히 좋아졌어요. 강아지들 사이에서 인기템이에요.,1
O00282,C0054,P0076,F0190,간식,웰시코기,중형,12.4,성견,5.4,,,2026-06-24,2,5,산책 보상용으로 구매했어요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 다른 맛도 사보려고요ㅜㅜ,0
O00283,C0054,P0076,F0139,간식,웰시코기,중형,12.4,성견,5.4,,,2026-07-03,2,5,훈련용으로 쓰려고 구매했어요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 강아지들 사이에서 인기템이에요.,0
O00284,C0054,P0076,F0052,사료,웰시코기,중형,12.4,성견,5.4,,,2026-08-11,1,3,예민한 장 때문에 저자극 사료 찾던 중이었어요. 기호성은 최고인데 며칠 먹이니 살짝 가려워하더라고요. 그럭저럭 먹이고 있어요.,1
O00285,C0055,P0077,F0087,사료,골든리트리버,대형,34.8,성견,4.1,,,2026-07-04,3,4,사료 그릇을 핥아먹을 정도로 좋아해요.,0
O00286,C0055,P0077,F0003,사료,골든리트리버,대형,34.8,성견,4.1,,,2026-07-20,1,4,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 활력이 좋아진 것 같아요. 재구매 예정입니다.,0
O00287,C0055,P0077,F0059,사료,골든리트리버,대형,34.8,성견,4.1,,,2026-07-21,1,4,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 잘 먹는데 사료 냄새가 집안에 좀 남아요.,0
O00288,C0055,P0077,F0034,사료,골든리트리버,대형,34.8,성견,4.1,,,2026-07-28,1,4,편식하던 아이인데 이건 남김없이 먹어요. 변 색깔이랑 굳기가 딱 좋아요. 강력 추천해요~,1
O00289,C0055,P0078,F0047,사료,셰퍼드,대형,22.7,성견,4.1,,,2026-07-13,1,3,그냥 그래요. 대형견이라 그런지 양이 금방 줄어요. 그럭저럭 먹이고 있어요.,0
O00290,C0055,P0078,F0139,간식,셰퍼드,대형,22.7,성견,4.1,,,2026-07-24,2,4,미용 보상용으로 하나 사봤어요. 한 개 주면 더 달라고 계속 쳐다봐요. 소분하기 좋게 포장돼 있어서 편해요. 대형견이라 그런지 양이 금방 줄어요.,1
O00291,C0055,P0079,F0040,사료,치와와,소형,2.4,성견,5.8,,,2026-07-11,1,4,대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 털에 윤기가 도는 게 눈에 보여요. 변 상태가 훨씬 단단해졌어요. 재구매 예정입니다.,0
O00292,C0055,P0079,F0099,사료,치와와,소형,2.4,성견,5.8,,,2026-07-12,1,5,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 활력이 좋아진 것 같아요.,1
O00293,C0056,P0080,F0034,사료,셰퍼드,대형,30.9,성견,1.6,,,2025-07-03,1,4,털에 윤기가 도는 게 눈에 보여요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 강력 추천해요~,0
O00294,C0056,P0080,F0009,사료,셰퍼드,대형,30.9,성견,1.6,,,2025-07-03,3,4,대용량으로 시켜봤어요. 장이 편안한지 컨디션이 좋아 보여요ㅜㅜ,0
O00295,C0056,P0080,F0162,간식,셰퍼드,대형,30.9,성견,1.6,,,2026-05-06,3,5,퍼피용 부드러운 간식 찾던 중이었어요. 편식하는 아이도 이건 잘 먹어요. 덩치가 커서 그런지 먹는 양도 많아요.,0
O00296,C0056,P0080,F0149,간식,셰퍼드,대형,30.9,성견,1.6,,,2026-07-12,5,4,이빨 약한 노령견용으로 부드러운 걸 찾았어요. 냄새 맡자마자 자리에 앉아서 기다려요. 손에 들자마자 꼬리 흔들며 달려와요. 훈련용으로 계속 재구매할 것 같아요.,1
O00297,C0057,P0081,F0126,간식,포메라니안,소형,4.1,시니어,8.8,,,2025-09-16,1,3,여행 갈 때 간식으로 챙기려고 샀어요. 무난하게 주고 있어요. 나쁘지 않아요. 이빨이 약해진 나이라 부드러운 걸 좋아해요. 무난하게 급여 중입니다ㅜㅜ,0
O00298,C0057,P0081,F0109,간식,포메라니안,소형,4.1,시니어,8.8,,,2025-11-02,2,3,다이어트 중이라 저칼로리 간식으로 골랐어요. 무난하게 주고 있어요. 보통이에요. 이빨이 약해진 나이라 부드러운 걸 좋아해요. 그냥저냥 주고 있어요.,0
O00299,C0057,P0081,F0027,사료,포메라니안,소형,4.1,시니어,8.8,,,2026-05-19,1,4,기존 사료 단종돼서 급하게 대체품 찾았어요. 기호성은 좋은데 변이 자주 묽게 나와서 고민이에요. 노령견이라 소화가 잘 되는지 걱정했는데 다행히 괜찮아요. 주변 강아지 친구들에게도 추천했어요.,1
O00300,C0057,P0082,F0145,간식,보더콜리,중형,13.9,성견,6.0,,,2025-11-01,1,2,새로운 맛 궁금해서 시켜봤어요. 냄새는 좋아하는데 막상 안 먹어요. 생각보다 딱딱해서 이빨 약한 아이는 힘들어해요.,0
O00301,C0057,P0082,F0134,간식,보더콜리,중형,13.9,성견,6.0,,,2026-01-03,1,4,장난감 대신 씹을 거리로 골랐어요. 크기가 적당해서 소형견도 먹기 편해요. 소분하기 좋게 포장돼 있어서 편해요. 효과가 좋아서 재구매 의사 있어요.,0
O00302,C0057,P0082,F0188,간식,보더콜리,중형,13.9,성견,6.0,,,2026-04-16,1,4,소형견용 작은 사이즈로 찾다가 발견했어요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 훈련할 때 반응이 확실히 좋아졌어요. 강아지들 사이에서 인기템이에요.,0
O00303,C0057,P0082,F0027,사료,보더콜리,중형,13.9,성견,6.0,,,2026-04-28,1,5,우리 아이가 정말 잘 먹어요. 사료 그릇을 핥아먹을 정도로 좋아해요.,1
O00304,C0058,P0083,F0084,사료,포메라니안,소형,2.8,성견,6.9,,,2025-07-07,3,2,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 맛은 있나 본데 변 냄새가 너무 독해졌어요. 환불 문의했어요.,0
O00305,C0058,P0083,F0081,사료,포메라니안,소형,2.8,성견,6.9,,,2025-07-17,1,4,밥 시간마다 꼬리를 흔들면서 달려와요. 그릇 비우는 속도가 달라졌어요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 효과가 좋아서 재구매 의사 있어요ㅜㅜ,0
O00306,C0058,P0083,F0056,사료,포메라니안,소형,2.8,성견,6.9,,,2025-09-02,2,3,기호성은 최고인데 며칠 먹이니 살짝 가려워하더라고요. 입이 작은 아이라 한 번에 많이는 못 먹어요.,0
O00307,C0058,P0083,F0094,사료,포메라니안,소형,2.8,성견,6.9,,,2025-09-04,1,2,"첫 사료라 고민 많이 하다가 골랐어요. 변 냄새가 심해졌어요. 설사를 해서 바로 끊었어요. 소형견이라 알갱이(크기)가 딱 맞아요. 전혀 안 먹어요, 비추합니다.",0
O00308,C0058,P0083,F0081,사료,포메라니안,소형,2.8,성견,6.9,,,2025-10-01,2,4,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 편식하던 아이인데 이건 남김없이 먹어요. 이 사료로 계속 갈 것 같아요.,0
O00309,C0058,P0083,F0015,사료,포메라니안,소형,2.8,성견,6.9,,,2025-10-31,1,3,잘 먹기는 하는데 변이 좀 무르게 나와요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 무난하게 급여 중입니다ㅜㅜ,0
O00310,C0058,P0083,F0092,사료,포메라니안,소형,2.8,성견,6.9,,,2026-06-29,1,3,가격은 좀 있는데 그만큼 잘 먹어서 만족해요. 소형견이라 알갱이(크기)가 딱 맞아요. 무난하게 급여 중입니다.,0
O00311,C0058,P0083,F0078,사료,포메라니안,소형,2.8,성견,6.9,,,2026-07-16,1,5,수의사 추천으로 바꿔봤어요. 물에 불리지 않아도 잘 먹어요. 냄새를 맡자마자 좋아하더라고요. 포메라니안 특유로 소식하는 편이라 그런지 조금씩 남겨요. 강력 추천해요.,1
O00312,C0058,P0084,F0009,사료,도베르만,대형,31.9,시니어,13.2,,,2025-03-30,1,4,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 변 상태가 훨씬 단단해졌어요. 변 색깔이랑 굳기가 딱 좋아요. 노령견이라 소화가 잘 되는지 걱정했는데 다행히 괜찮아요. 효과가 좋아서 재구매 의사 있어요.,0
O00313,C0058,P0084,F0192,간식,도베르만,대형,31.9,시니어,13.2,,,2025-09-20,1,3,그냥 그래요. 나쁘지 않아요. 그냥저냥 주고 있어요.,0
O00314,C0058,P0084,F0173,간식,도베르만,대형,31.9,시니어,13.2,,,2026-07-15,1,5,치석 관리용으로 알아보다 샀어요. 한 개 주면 더 달라고 계속 쳐다봐요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 다른 맛도 사보려고요.,1
O00315,C0059,P0085,F0067,사료,래브라도리트리버,대형,26.1,성견,3.1,,,2026-05-11,1,4,잘 먹는 편인데 가끔 토를 해서 지켜보고 있어요. 재구매 예정입니다ㅜㅜ,0
O00316,C0059,P0085,F0048,사료,래브라도리트리버,대형,26.1,성견,3.1,,,2026-07-09,1,4,예민한 장 때문에 저자극 사료 찾던 중이었어요. 냄새를 맡자마자 좋아하더라고요. 식탐이 많은 아이라 순식간에 다 먹어요. 이 사료로 계속 갈 것 같아요.,0
O00317,C0059,P0085,F0194,간식,래브라도리트리버,대형,26.1,성견,3.1,,,2026-07-26,1,5,심심할 때 주려고 대용량으로 샀어요. 냄새 맡자마자 자리에 앉아서 기다려요. 손에 들자마자 꼬리 흔들며 달려와요. 효과가 좋아서 재구매 의사 있어요.,1
O00318,C0060,P0086,F0158,간식,치와와,소형,5.4,성견,4.7,,,2026-06-30,2,5,치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 훈련용으로 계속 재구매할 것 같아요.,0
O00319,C0060,P0086,F0138,간식,치와와,소형,5.4,성견,4.7,,,2026-07-12,1,3,심심할 때 주려고 대용량으로 샀어요. 가격 대비 괜찮아요. 특별한 건 없어요. 무난하게 급여 중입니다ㅎㅎ,0
O00320,C0060,P0086,F0194,간식,치와와,소형,5.4,성견,4.7,,,2026-07-22,1,5,다이어트 중이라 저칼로리 간식으로 골랐어요. 처음엔 잘 먹더니 물려하는지 요즘은 시큰둥해요. 예민한 편인 치와와인데 배탈 없이 잘 맞아요. 다른 맛도 사보려고요.,1
O00321,C0060,P0087,F0019,사료,비숑프리제,소형,6.4,퍼피,0.7,,,2026-07-04,1,3,"처음엔 잘 먹더니 요즘은 시들해요, 그래도 소화는 잘 되는 것 같아요.",0
O00322,C0060,P0087,F0047,사료,비숑프리제,소형,6.4,퍼피,0.7,,,2026-07-23,1,5,리뷰 좋길래 반신반의로 시켜봤어요. 우리 아이가 정말 잘 먹어요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 주변 강아지 친구들에게도 추천했어요.,1
O00323,C0061,P0088,F0153,간식,말티즈,소형,4.4,퍼피,0.5,,,2026-03-28,1,3,미용 보상용으로 하나 사봤어요. 냄새는 좋아하는데 크기가 커서 나눠줘야 해요. 무난하게 급여 중입니다.,0
O00324,C0061,P0088,F0061,사료,말티즈,소형,4.4,퍼피,0.5,,,2026-04-22,1,4,퍼피 전용으로 바꿔주려고 구매했어요. 활력이 좋아진 것 같아요. 장이 편안한지 컨디션이 좋아 보여요.,0
O00325,C0061,P0088,F0178,간식,말티즈,소형,4.4,퍼피,0.5,,,2026-06-12,1,4,치석 관리용으로 알아보다 샀어요. 편식하는 아이도 이건 잘 먹어요. 크기가 적당해서 소형견도 먹기 편해요.,0
O00326,C0061,P0088,F0009,사료,말티즈,소형,4.4,퍼피,0.5,,,2026-08-05,1,3,동물병원에서 체중 관리용으로 추천받았어요. 냄새 맡고 좋아하긴 하는데 이상하게 살은 안 쪄요.,1
O00327,C0062,P0089,F0042,사료,진돗개,대형,35.4,성견,2.1,,,2025-02-15,1,4,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 편식하던 아이인데 이건 남김없이 먹어요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 진돗개 특유의 경계심 때문에 새 제품 적응이 오래 걸렸는데 지금은 잘 먹어요.,0
O00328,C0062,P0089,F0126,간식,진돗개,대형,35.4,성견,2.1,,,2025-03-28,1,4,훈련할 때 반응이 확실히 좋아졌어요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 덩치가 커서 그런지 먹는 양도 많아요. 강아지들 사이에서 인기템이에요.,0
O00329,C0062,P0089,F0057,사료,진돗개,대형,35.4,성견,2.1,,,2025-09-07,2,1,"소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 적응 기간엔 잘 먹었는데 점점 흥미를 잃는 것 같아요. 전혀 안 먹어요, 비추합니다.",0
O00330,C0062,P0089,F0144,간식,진돗개,대형,35.4,성견,2.1,,,2025-09-08,1,5,크기가 적당해서 소형견도 먹기 편해요. 냄새 맡자마자 자리에 앉아서 기다려요. 훈련용으로 계속 재구매할 것 같아요.,0
O00331,C0062,P0089,F0040,사료,진돗개,대형,35.4,성견,2.1,,,2025-11-10,1,4,그릇 비우는 속도가 달라졌어요. 대형견이라 그런지 양이 금방 줄어요. 강력 추천해요.,0
O00332,C0062,P0089,F0088,사료,진돗개,대형,35.4,성견,2.1,,,2025-11-26,2,5,첫 사료라 고민 많이 하다가 골랐어요. 변 상태가 훨씬 단단해졌어요. 변 색깔이랑 굳기가 딱 좋아요. 덩치가 커서 그런지 먹는 양도 많아요. 효과가 좋아서 재구매 의사 있어요.,0
O00333,C0062,P0089,F0153,간식,진돗개,대형,35.4,성견,2.1,,,2026-02-10,1,3,산책 보상용으로 구매했어요. 잘 먹긴 하는데 너무 딱딱해서 걱정돼요. 진돗개 특유의 경계심 때문에 새 제품 적응이 오래 걸렸는데 지금은 잘 먹어요. 그냥저냥 주고 있어요.,0
O00334,C0062,P0089,F0051,사료,진돗개,대형,35.4,성견,2.1,,,2026-07-26,1,1,예민한 장 때문에 저자극 사료 찾던 중이었어요. 처음엔 좀 먹더니 며칠 지나니 안 먹으려고 해요. 소화가 잘 안 되는지 토를 몇 번 했어요. 대형견이라 그런지 양이 금방 줄어요. 환불 문의했어요.,1
O00335,C0063,P0090,F0034,사료,치와와,소형,3.2,성견,4.0,,,2024-03-18,1,3,수의사 추천으로 바꿔봤어요. 기호성은 좋은데 변이 자주 묽게 나와서 고민이에요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 그럭저럭 먹이고 있어요.,0
O00336,C0063,P0090,F0063,사료,치와와,소형,3.2,성견,4.0,,,2024-07-02,3,4,털에 윤기가 도는 게 눈에 보여요. 사료 그릇을 핥아먹을 정도로 좋아해요. 이 사료로 계속 갈 것 같아요.,0
O00337,C0063,P0090,F0042,사료,치와와,소형,3.2,성견,4.0,,,2026-01-25,1,5,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 먹는 건 좋아하는데 방귀 냄새가 심해졌어요~,0
O00338,C0063,P0090,F0166,간식,치와와,소형,3.2,성견,4.0,,,2026-08-11,1,5,손에 들자마자 꼬리 흔들며 달려와요. 예민한 편인 치와와인데 배탈 없이 잘 맞아요. 효과가 좋아서 재구매 의사 있어요.,1
O00339,C0064,P0091,F0089,사료,도베르만,대형,29.0,시니어,12.2,,,2025-05-05,1,4,동물병원에서 체중 관리용으로 추천받았어요. 밥 시간마다 꼬리를 흔들면서 달려와요. 대형견이라 그런지 양이 금방 줄어요. 주변 강아지 친구들에게도 추천했어요!!,0
O00340,C0064,P0091,F0032,사료,도베르만,대형,29.0,시니어,12.2,,,2025-10-01,1,4,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 물에 불리지 않아도 잘 먹어요. 털에 윤기가 도는 게 눈에 보여요.,1
